"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"4295","10","Ferritin",25352340,"Metal","1050","clumped",8,126820,-0.0496158058986899,0.716832256807805,-0.0692153644419391,0.944818193381782,0.998465784991928
"4296","52","Selenium",23720494,"Metal","1077","clumped",11,146337,-0.0475598894063328,0.687891338779823,-0.0691386658402972,0.944879243759897,0.998465784991928
"4297","11","Lung cancer",24880342,"Cancer","966","clumped",11,185568,0.0246314193743557,0.358234530750299,0.0687578032267486,0.945182406703174,0.998465784991928
"4298","18","Fasting insulin",22581228,"Glycemic","775","clumped",14,148925,0.0382539212420276,0.556799126650483,0.0687032709123493,0.945225814546848,0.998465784991928
"4299","3","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",28,148173,0.023497465140022,0.342325141718367,0.0686407811651576,0.945275556724691,0.998465784991928
"4300","15","Total cholesterol",24097068,"Lipid","301","clumped",8,144562,-0.0263717389443846,0.38497310873819,-0.068502807977477,0.945385384886083,0.998465784991928
"4301","34","Neo-neuroticism",21173776,"Personality","116","clumped",11,139921,0.0445212598783137,0.658892796496789,0.0675698081919015,0.946128090024095,0.998465784991928
"4302","32","Obesity class 3",23563607,"Anthropometric","92","clumped",9,138339,-0.0504945530946783,0.748905598602113,-0.0674244566857692,0.9462437998671,0.998465784991928
"4303","3","Mean platelet volume",22139419,"Haematological","1006","clumped",29,151743,-0.0221451168779214,0.330079987990127,-0.0670901529437275,0.946509933046313,0.998465784991928
"4304","72","Extreme height",23563607,"Anthropometric","86","clumped",7,125069,0.0327697190103293,0.48915194772002,0.066992923493552,0.946587336779666,0.998465784991928
"4305","13","Subjective well being",27089181,"Neurological","1009","clumped",8,137559,0.0444231901516478,0.663485049323768,0.0669543197648906,0.946618069097023,0.998465784991928
"4306","4","Neuroticism",27089181,"Personality","1007","clumped",28,177839,0.0191141580459823,0.285495826323551,0.0669507442267135,0.946620915576702,0.998465784991928
"4307","20","Squamous cell lung cancer",24880342,"Cancer","967","clumped",8,185560,0.0441389584485251,0.660517736552622,0.0668247891099722,0.946721188659014,0.998465784991928
"4308","9","G speed factor",21130836,"Neurological","1061","clumped",24,144316,-0.031541871808455,0.475481090191341,-0.0663367533622883,0.947109722702717,0.998465784991928
"4309","3","2hr glucose",20081857,"Glycemic","756","clumped",27,142311,0.0280399838512139,0.423151727595359,0.0662646091759013,0.947167159057543,0.998465784991928
"4310","6","Adiponectin",22479202,"Other","1","clumped",47,147782,-0.0187586214759426,0.283569620955181,-0.0661517316726516,0.947257025093727,0.998465784991928
"4311","53","Obesity class 1",23563607,"Anthropometric","90","clumped",13,143771,-0.0340757337967277,0.516081423045471,-0.0660278248258615,0.947355672778693,0.998465784991928
"4312","14","Age at menarche",25231870,"Aging","1095","clumped",6,145370,-0.0419092113366012,0.636027133727137,-0.0658921752143058,0.947463670320013,0.998465784991928
"4313","81","Height",25282103,"Anthropometric","89","clumped",7,146517,0.00887369625197771,0.134687932233988,0.0658833802315843,0.947470672485534,0.998465784991928
"4314","10","Amygdala volume",25607358,"Neurological","1043","clumped",12,184937,-0.0451230023107902,0.687117776944473,-0.0656699678349853,0.947640582978789,0.998465784991928
"4315","3","8-choice reaction time",21130836,"Neurological","1063","clumped",28,142610,0.0282957272717997,0.431692406609153,0.0655460388892552,0.947739251387832,0.998465784991928
"4316","23","Inspection time",21130836,"Neurological","1065","clumped",9,144322,-0.0531389066952305,0.81144616645369,-0.0654866692235008,0.94778651997091,0.998465784991928
"4317","31","Schizophrenia",25056061,"Neurological","22","clumped",18,191567,-0.0162494604945106,0.249082952367669,-0.0652371442527507,0.947985187267411,0.998465784991928
"4318","9","LDL cholesterol",24097068,"Lipid","300","clumped",23,144335,-0.014090935200099,0.218191883434008,-0.0645804737478277,0.948508031942098,0.998465784991928
"4319","13","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",8,135875,0.0296268452185526,0.460051151705624,0.064399024127452,0.948652507049213,0.998465784991928
"4320","2","Adiponectin",22479202,"Other","1","clumped",178,147782,-0.00926067297153137,0.144125767854107,-0.0642541102081454,0.94876789265338,0.998465784991928
"4321","15","Forearm bone mineral density",26367794,"Bone","977","clumped",13,193980,-0.0395648296425822,0.61824961874912,-0.0639949115094193,0.948974278531693,0.998465784991928
"4322","21","Waist-to-hip ratio",25673412,"Anthropometric","72","clumped",13,146534,-0.0336017295438437,0.52629023628369,-0.063846385943081,0.949092542935624,0.998465784991928
"4323","72","LDL cholesterol",24097068,"Lipid","300","clumped",7,144335,0.017592997323332,0.276322484408121,0.0636683524361615,0.949234304697969,0.998465784991928
"4324","42","Rheumatoid arthritis",24390342,"Immune","833","clumped",7,183530,-0.00756761980357506,0.120153910407838,-0.0629827175652324,0.949780266380114,0.998465784991928
"4325","27","Transferrin Saturation",25352340,"Metal","1051","clumped",7,129334,-0.0354776818436433,0.569720864239471,-0.0622720424518821,0.950346192146131,0.998465784991928
"4326","17","Extreme body mass index",23563607,"Anthropometric","85","clumped",9,126175,-0.0455646182074563,0.732478150367625,-0.0622061124752838,0.950398694868031,0.998465784991928
"4327","32","Lung cancer",24880342,"Cancer","966","clumped",15,185568,0.0192473966064478,0.309848549357793,0.0621187242810751,0.950468285973191,0.998465784991928
"4328","52","Neo-openness to experience",21173776,"Personality","117","clumped",10,139918,-0.0454459612971383,0.733043036924847,-0.061996307185164,0.950565772785638,0.998465784991928
"4329","14","Autism",23453885,"Neurological","802","clumped",6,131802,0.0535664298845912,0.866980309734017,0.0617850593412265,0.950734001673037,0.998465784991928
"4330","15","Neo-openness to experience",21173776,"Personality","117","clumped",8,139918,0.0485846587848544,0.787415763280819,0.0617014048365292,0.950800621205277,0.998465784991928
"4331","28","Ulcerative colitis",26192919,"Immune","32","clumped",6,192137,0.0238553566264563,0.386646030772891,0.0616981805781644,0.950803188899161,0.998465784991928
"4332","81","Platelet count",22139419,"Haematological","1008","clumped",7,151872,0.0307089084744665,0.499177632008322,0.0615189994610066,0.950945883681337,0.998465784991928
"4333","23","Mother's age at death",27015805,"Aging","1093","clumped",11,197123,-0.0395328350813015,0.646055673377971,-0.0611910655851065,0.951207045030691,0.998465784991928
"4334","11","Migraine in bipolar disorder",25451450,"Neurological","1019","clumped",6,98939,0.0556040817020424,0.912168767859482,0.0609581073823919,0.951392572442286,0.998465784991928
"4335","1","Neo-openness to experience",21173776,"Personality","117","clumped",32,139918,0.024204943787326,0.397795581626936,0.0608476939043182,0.951480506419643,0.998465784991928
"4336","22","2hr glucose",20081857,"Glycemic","756","clumped",26,142311,0.0255089186748938,0.419574837893568,0.0607970649597546,0.951520827822088,0.998465784991928
"4337","8","Mean cell haemoglobin",23222517,"Haematological","271","clumped",13,148131,-0.02217619186061,0.367084607848643,-0.0604116636504512,0.951827769375573,0.998465784991928
"4338","33","Extreme body mass index",23563607,"Anthropometric","85","clumped",8,126175,-0.0452886212425529,0.75623746436408,-0.0598867728414329,0.952245814729906,0.998465784991928
"4339","23","Fasting insulin",22581228,"Glycemic","775","clumped",9,148925,0.0419711177217845,0.700970111486798,0.0598757593711968,0.952254586466963,0.998465784991928
"4340","12","HDL cholesterol",24097068,"Lipid","299","clumped",10,144564,-0.0208713267438599,0.349483767619031,-0.059720446777979,0.952378286624913,0.998465784991928
"4341","23","Lung cancer",24880342,"Cancer","966","clumped",12,185568,0.0207981902569854,0.348622002950234,0.0596582834157901,0.952427797534001,0.998465784991928
"4342","23","Transferrin",25352340,"Metal","1052","clumped",8,129464,0.0156703624867257,0.264488028234168,0.059247908464317,0.952754651198849,0.998465784991928
"4343","30","Caudate volume",25607358,"Neurological","1044","clumped",8,184937,0.0444251067250755,0.750552564063467,0.0591898673752568,0.95280088015696,0.998465784991928
"4344","53","Inflammatory bowel disease",26192919,"Immune","31","clumped",17,192139,-0.0179437881886029,0.305571846454506,-0.0587219941784604,0.953173540743441,0.998465784991928
"4345","4","HDL cholesterol",24097068,"Lipid","299","clumped",20,144564,0.00950679320658235,0.163770707752512,0.058049411503728,0.953709270165354,0.998465784991928
"4346","15","Triglycerides",24097068,"Lipid","302","clumped",8,144358,-0.0210511939667888,0.363230103817883,-0.0579555321696119,0.95378404914178,0.998465784991928
"4347","6","Transferrin",25352340,"Metal","1052","clumped",41,129464,-0.0103182791225047,0.178503022019749,-0.0578045066450649,0.953904348400057,0.998465784991928
"4348","17","Father's age at death",27015805,"Aging","1092","clumped",17,197123,0.0275696612738884,0.477896473791939,0.0576896101683548,0.95399586979833,0.998465784991928
"4349","81","Triglycerides",24097068,"Lipid","302","clumped",6,144358,-0.0247947459055617,0.430278055232607,-0.0576249371866239,0.954047385672054,0.998465784991928
"4350","6","Type 2 diabetes",24509480,"Glycemic","23","clumped",49,152584,-0.015300964465992,0.267015020603874,-0.057303759284357,0.95430322580013,0.998465784991928
"4351","23","PGC cross-disorder traits",23453885,"Neurological","803","clumped",8,131806,-0.037283931333915,0.650908010818449,-0.0572798778233416,0.954322249202773,0.998465784991928
"4352","29","Lung cancer",24880342,"Cancer","966","clumped",9,185568,0.0290934600570401,0.510489571835466,0.0569912916192088,0.954552132148752,0.998465784991928
"4353","7","Depressive symptoms",27089181,"Neurological","1000","clumped",29,177838,0.0211789687575528,0.373065065845759,0.056770174150557,0.954728273187228,0.998465784991928
"4354","2","Extreme height",23563607,"Anthropometric","86","clumped",150,125069,-0.00640945135464827,0.113565794970647,-0.0564382202960396,0.954992710069388,0.998465784991928
"4355","1","Top 1 % survival",27015805,"Aging","1091","clumped",46,197123,0.0181446397096606,0.321740397188541,0.0563952797603708,0.955026917178445,0.998465784991928
"4356","12","Hip circumference",25673412,"Anthropometric","48","clumped",10,146503,-0.0283685009610145,0.505539519676309,-0.0561152983236178,0.95524995684197,0.998465784991928
"4357","72","Body mass index",25673413,"Anthropometric","2","clumped",7,146777,-0.0324185856357735,0.581084483720739,-0.0557897974287564,0.955509262758599,0.998465784991928
"4358","11","Transferrin Saturation",25352340,"Metal","1051","clumped",9,129334,0.015878227664348,0.286968843129062,0.0553308418127015,0.955874891581009,0.998465784991928
"4359","52","Total cholesterol",24097068,"Lipid","301","clumped",11,144562,-0.0172814154273393,0.312796419605788,-0.0552481241604965,0.955940789918374,0.998465784991928
"4360","25","Rheumatoid arthritis",24390342,"Immune","833","clumped",19,183530,-0.00382405804253822,0.0694754240267208,-0.055041881299889,0.95610509789439,0.998465784991928
"4361","4","Mean cell haemoglobin",23222517,"Haematological","271","clumped",20,148131,0.0133043314311752,0.241799823523647,0.0550220890871499,0.956120865900415,0.998465784991928
"4362","22","Selenium",23720494,"Metal","1077","clumped",27,146337,-0.0239091298127211,0.436132644054489,-0.0548207756026948,0.956281248752268,0.998465784991928
"4363","81","HDL cholesterol",24097068,"Lipid","299","clumped",6,144564,-0.0249836315215553,0.458626792270778,-0.0544748626608904,0.956556835535165,0.998465784991928
"4364","3","Crohn's disease",26192919,"Immune","30","clumped",40,192136,0.0100637881986134,0.186847769845123,0.0538608954602736,0.957045992319116,0.998465784991928
"4365","5","Corrected insulin response",24699409,"Glycemic","761","clumped",18,144674,0.0276181524539115,0.516107635699979,0.0535123887800148,0.957323659974184,0.998465784991928
"4366","19","PGC cross-disorder traits",23453885,"Neurological","803","clumped",14,131806,0.0247662818393584,0.466945116861084,0.0530389567104657,0.957700868414672,0.998465784991928
"4367","7","Intracranial volume",25607358,"Neurological","1041","clumped",27,184936,-0.0215359360049146,0.407509119929515,-0.0528477399687142,0.957853223625068,0.998465784991928
"4368","20","Amyotrophic lateral sclerosis",27455348,"Neurological","1086","clumped",8,194081,-0.0413619865446399,0.792760051150202,-0.0521746605225988,0.958389523399749,0.998465784991928
"4369","38","Chronotype",27494321,"Sleeping","1087","clumped",10,197549,-0.0309142653130642,0.595396835705799,-0.0519221189283238,0.95859074968905,0.998465784991928
"4370","34","Urate",23263486,"Other","1055","clumped",12,145339,-0.0157058162294824,0.302581878589226,-0.0519060040961806,0.958603590150184,0.998465784991928
"4371","30","Coronary heart disease",26343387,"Cardiovascular","7","clumped",9,191548,0.0288683732716619,0.556889192045325,0.0518386308874752,0.958657273920144,0.998465784991928
"4372","2","Myocardial infarction",26343387,"Cardiovascular","798","clumped",225,191222,0.00650863222575702,0.125822659119938,0.0517286176534607,0.95874493416978,0.998465784991928
"4373","32","Myocardial infarction",26343387,"Cardiovascular","798","clumped",15,191222,-0.0253573676416501,0.490865920860457,-0.0516584398387246,0.95880085320072,0.998465784991928
"4374","6","Childhood obesity",22484627,"Anthropometric","1096","clumped",45,145554,-0.0164262196400064,0.319112260518969,-0.0514747368631107,0.958947232219915,0.998465784991928
"4375","72","Fasting proinsulin",20081858,"Glycemic","769","clumped",7,146450,0.0327245342728125,0.639460799924921,0.0511751999131997,0.959185913546196,0.998465784991928
"4376","17","Total cholesterol",24097068,"Lipid","301","clumped",11,144562,-0.0152079524144458,0.298026637867129,-0.0510288359566907,0.959302542704148,0.998465784991928
"4377","32","PGC cross-disorder traits",23453885,"Neurological","803","clumped",10,131806,-0.0286639601104546,0.563362432679733,-0.0508801411803577,0.959421030052562,0.998465784991928
"4378","13","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",9,148173,0.0301908813494091,0.593601016635828,0.0508605620666096,0.959436631725123,0.998465784991928
"4379","7","Overweight",23563607,"Anthropometric","93","clumped",24,144982,0.0179317029970529,0.354399270997913,0.0505974601656516,0.959646286729073,0.998465784991928
